x,y
0.857131964149592,3.0222911984726393
0.8503028764856206,2.99255276989945
0.8436056362197225,2.9628692039867737
0.837039267896297,2.9332400816937176
0.8306027960597429,2.903664983979387
0.8242952452544597,2.8741434918028888
0.8181156400248469,2.8446751861233315
0.8120630049153037,2.8152596478998206
0.8061363644702296,2.785896458091465
0.8003347432340232,2.7565851976573676
0.7946571657510842,2.7273254475566393
0.789102656565812,2.698116788748385
0.7836702402226055,2.6689588021917117
0.7783589412658641,2.6398510688457257
0.7731677842399877,2.610793169669536
0.7680957936893748,2.581784685622248
0.7631419941584248,2.552825197662968
0.7583054101915371,2.5239142867508044
0.7535850663331108,2.495051533844862
0.7489799871275457,2.46623651990425
0.7444891971192409,2.437468825888075
0.7401117208525951,2.408748032755442
0.7358465828720082,2.380073721465459
0.7316928077218793,2.351445472977233
0.7276494199466073,2.32286286824987
0.7237154440905923,2.294325488242479
0.7198899046982327,2.2658329139141644
0.716171826313928,2.237384726224034
0.712560233482078,2.208980506131195
0.7090541507470814,2.1806198345947534
0.7056526026533383,2.152302292573819
0.7023546137452468,2.124027461027495
0.6991592085672067,2.0957949209148894
0.6960654116636175,2.06760425319511
0.693072247578878,2.039455038827262
0.6901787408573884,2.011346858770455
0.6873839160435468,1.9832792939837924
0.684686797681753,1.9552519254263834
0.6820864103164065,1.927264334057334
0.6795817784919064,1.8993161008357522
0.677171926752652,1.871406806720744
0.6748558796430423,1.843536032671416
0.6726326617074769,1.815703359646876
0.6705012974903549,1.7879083686062287
0.6684608115360756,1.7601506405085836
0.666510228389039,1.7324297563130475
0.6646485725936427,1.7047452969787242
0.6628748686942878,1.6770968434647247
0.6611881412353723,1.6494839767301526
0.659587414761296,1.6219062777341162
0.6580717138164585,1.5943633274357232
0.6566400629452581,1.5668547067940777
0.6552914866920951,1.53937999676829
0.654025009601368,1.511938778317464
0.6528396562174765,1.4845306324007086
0.6517344510848199,1.4571551399771299
0.6507084187477972,1.4298118820058343
0.6497605837508081,1.4025004394459302
0.6488899706382517,1.375220393256523
0.6480956039545268,1.347971324396719
0.6473765082440334,1.3207528138256275
0.6467317080511702,1.2935644425023534
0.6461602279203369,1.266405791386005
0.6456610923959325,1.2392764414356878
0.6452333260223565,1.2121759736105087
0.6448759533440078,1.185103968869575
0.6445879989052861,1.1580600081719943
0.6443684872505906,1.1310436724768727
0.6442164429243202,1.1040545427433173
0.6441308904708747,1.0770921999304344
0.644110854434653,1.0501562249973315
0.6441553593600544,1.0232461989031154
0.6442634297914788,0.9963617026068935
0.6444340902733243,0.9695023170677709
0.6446663653499912,0.9426676232448564
0.6449592795658784,0.9158572020972559
0.645311857465385,0.8890706345840763
0.6457231235929107,0.8623075016644256
0.6461921024928544,0.8355673842974081
0.6467178187096155,0.8088498634421337
0.6472992967875933,0.7821545200577071
0.6479355612711871,0.7554809351032361
0.6486256367047962,0.7288286895378278
0.6493685476328196,0.7021973643205878
0.650163318599657,0.6755865404106249
0.6510089741497077,0.6489957987670443
0.6519045388273703,0.6224247203489535
0.6528490371770447,0.5958728861154599
0.6538414937431298,0.5693398770256688
0.6548809330700257,0.5428252740386892
0.6559663797021303,0.5163286581136265
0.6570968581838439,0.48984961020958795
0.6582713930595656,0.4633877112856801
0.6594890088736944,0.4369425423010106
0.6607487301706303,0.410513684214686
0.6620495814947714,0.3841007179858129
0.6633905873905178,0.357703224573498
0.6647707724022686,0.33132078493684886
0.6661891610744232,0.30495298003497207
0.6676447779513804,0.27859939082697427
0.66913664757754,0.25225959827196265
0.6706637944973011,0.22593318332904375
0.6722252432550629,0.19961972695732427
0.6738200183952248,0.17331881011591174
0.6754471444621861,0.1470300137639131
0.6771056460003458,0.1207529188604341
0.6787945475541035,0.09448710636458318
0.6805128736678583,0.06823215723546547
0.6822596488860094,0.041987652432189465
0.6840338977529564,0.015753172913861135
0.6858346448130983,-0.010471700360412561
0.6876609146108346,-0.036687386431524194
0.6895117316905641,-0.06289430434036763
0.6913861205966866,-0.08909287312783598
0.6932831058736013,-0.11528351183482177
0.6952017120657069,-0.14146663950221872
0.6971409637174035,-0.1676426751709193
0.6990998853730899,-0.19381203788181722
0.7010775015771655,-0.2199751466758057
0.7030728368740298,-0.24613242059377727
0.7050849158080814,-0.2722842786766256
0.7071127629237203,-0.29843113996524345
0.7091554027653453,-0.32457342350052387
0.7112118598773559,-0.3507115483233602
0.7132811588041513,-0.37684593347464607
0.715362324090131,-0.40297699799527403
0.7174543802796938,-0.4291051609261363
0.7195563519172394,-0.45523084130812785
0.7216672635471671,-0.4813544581821409
0.7237861397138758,-0.5074764305890687
0.7259120049617651,-0.5335971775698043
0.7280438838352341,-0.5597171181652401
0.7301808008786822,-0.5858366714162706
0.7323217806365085,-0.6119562563637884
0.7344658476531126,-0.6380762920486864
0.7366120264728935,-0.664197197511858
0.7387593416402505,-0.6903193917941952
0.740906817699583,-0.7164432939365931
0.7430534791952903,-0.7425693229799437
0.7451983506717713,-0.7686978979651402
0.7473404566734256,-0.7948294379330758
0.7494788217446525,-0.8209643619246437
0.7516124704298511,-0.847103088980736
0.753740427273421,-0.8732460381422475
0.755861716819761,-0.8993936284500708
0.7579753636132709,-0.9255462789450988
0.7600803921983496,-0.9517044086682245
0.7621758271193964,-0.9778684366603405
0.7642606929208107,-1.0040387819623415
0.7663340141469916,-1.0302158636151193
0.7683948153423389,-1.0564001006595678
0.7704421210512511,-1.0825919121365797
0.7724749558181283,-1.1087917170870483
0.7744923441873688,-1.1349999345518658
0.7764933107033727,-1.1612169835719266
0.7784768799105389,-1.1874432831881236
0.7804420763532669,-1.21367925244135
0.7823879245759557,-1.2399253103724983
0.7843134491230047,-1.2661818760224612
0.7862176745388134,-1.2924493684321336
0.7880996253677808,-1.3187282066424075
0.7899583261543061,-1.3450188096941762
0.7917928014427889,-1.371321596628333
0.7936020757776282,-1.3976369864857698
0.7953851737032234,-1.4239653983073814
0.7971411197639738,-1.4503072511340602
0.7988689385042785,-1.4766629640067
0.8005676544685371,-1.5030329559661928
0.8022362922011484,-1.5294176460534312
0.8038738762465122,-1.5558174533093105
0.8054794311490274,-1.582232796774723
0.8070519814530935,-1.6086640954905609
0.8085905517031098,-1.6351117684977186
0.8100941664434753,-1.6615762348370882
0.8115618502185893,-1.6880579135495621
0.8129926275728514,-1.714557223676036
0.8143855230506609,-1.7410745842574014
0.8157395611964166,-1.7676104143345515
0.8170537665545177,-1.7941651329483788
0.8183271636693643,-1.8207391591397775
0.8195587770853551,-1.8473329119496409
0.8207476313468893,-1.8739468104188608
0.8218927509983666,-1.9005812735883318
0.8229931605841856,-1.9272367204989462
0.8240478846487467,-1.953913570191598
0.8250559477364479,-1.9806122417071776
0.8260163743916892,-2.0073331540865818
0.8269281891588696,-2.034076726370701
0.8277904165823887,-2.060843377600431
0.8286020812066455,-2.087633526816662
0.8293622075760393,-2.1144475930602886
0.8300698202349693,-2.141285995372203
0.8307239437278353,-2.1681491527933012
0.831323602599036,-2.195037484364473
0.8318678213929706,-2.2219514091266124
0.832355624654039,-2.2488913461206135
0.8327860369266402,-2.275857714387369
0.8331580827551729,-2.3028509329677713
0.8334707866840372,-2.3298714209027143
0.8337231732576317,-2.3569195972330905
0.8339142670203563,-2.3839958809997936
0.83404309251661,-2.4111006912437167
0.8341086742907919,-2.438234447005753
0.8341100368873016,-2.4653975673267956
0.834046204850538,-2.4925904712477367
0.8339162027249009,-2.5198135778094706
0.8337190550547892,-2.5470673060528894
0.8334537863846021,-2.5743520750188873
0.8331194212587391,-2.6016683037483572
0.8327149842215994,-2.629016411282192
0.8322394998175822,-2.6563968166612844
0.8316919925910868,-2.6838099389265277
0.8310714870865127,-2.711256197118815
0.8303770078482592,-2.738736010279041
0.8296075794207249,-2.766249797448097
0.8287622263483096,-2.793797977666876
0.8278399731754129,-2.821380969976272
0.8268398444464335,-2.848999193417178
0.8257608647057708,-2.876653067030487
0.8246020584978243,-2.9043430098570924
0.8233624503669928,-2.932069440937887
0.8220410648576765,-2.9598327793137638
0.8206369265142737,-2.9876334440256156
0.819149059881184,-3.0154718541143373
0.8175764895028068,-3.0433484286208192
0.8159182399235414,-3.071263586585957
0.8141733356877867,-3.099217747050643
0.8123408013399428,-3.1272113290557697
0.810419661424408,-3.1552447516422304
0.8084089404855823,-3.1833184338509195
0.8063076653579319,-3.211432769584907
0.804114960828832,-3.2395870775287605
0.8018300843493269,-3.267779220132278
0.7994523028035285,-3.29600695629948
0.7969808830755504,-3.3242680449343838
0.7944150920495051,-3.3525602449410083
0.7917541966095052,-3.38088131522337
0.788997463639664,-3.409229014685489
0.7861441600240939,-3.4376011022313824
0.7831935526469077,-3.4659953367650687
0.7801449083922184,-3.4944094771905667
0.7769974941441388,-3.522841282411894
0.7737505767867818,-3.5512885113330706
0.7704034232042599,-3.579748922858112
0.7669553002806861,-3.6082202758910387
0.7634054749001731,-3.6367003293358677
0.7597532139468339,-3.6651868420966176
0.7559977843047812,-3.6936775730773075
0.7521384528581276,-3.7221702811819553
0.7481744864909863,-3.7506627253145775
0.7441051520874696,-3.779152664379195
0.7399297165316913,-3.8076378572798246
0.735647446707763,-3.836116062920484
0.7312576094997981,-3.8645850402051947
0.7267594717919096,-3.8930425480379713
0.7221523004682096,-3.921486345322834
0.7174353624128117,-3.949914190963799
0.7126079245098285,-3.9783238438648874
0.7076692536433721,-4.006713062930116
0.7026186166975562,-4.035079607063502
0.6974552805564931,-4.063421235169067
0.6921785121042963,-4.091735706150826
0.6867875782250777,-4.120020778912798
0.6812817458029504,-4.148274212359004
0.6756602817220277,-4.176493765393458
0.6699224528664215,-4.204677196920182
0.6640675261202456,-4.23282226584319
0.6580947683676124,-4.260926731066504
0.6520034464926342,-4.288988351494142
0.6457928273794246,-4.31700488603012
0.6394621779120957,-4.344974093578461
0.6330107649747612,-4.372893733043177
0.626437855451533,-4.400761563328288
0.6197427162265242,-4.428575343337817
0.6129246141838479,-4.456332831975776
0.6059828162076163,-4.484031788146187
0.598916589181943,-4.511669970753067
0.5917251999909403,-4.539245138700436
0.5844079155187211,-4.566755050892309
0.5769640026493984,-4.594197466232708
0.5693927282670844,-4.621570143625648
0.5616933592558929,-4.648870841975149
0.5538651624999357,-4.676097320185232
0.5459074048833263,-4.703247337159907
0.5378193532901772,-4.7303186518032
0.529600274604601,-4.757309023019128
0.5212494357107111,-4.7842162097117065
0.5127661034926195,-4.811037970784956
0.50414954483444,-4.837772065142893
0.495399026620285,-4.864416251689538
0.48651381573426666,-4.890968289328908
0.4774931790604989,-4.917425936965022
0.46833638348309314,-4.943786953501898
0.45904269588616375,-4.970049097843553
0.4496113831538227,-4.996210128894006
0.4400417121701824,-5.022267805557276
0.4303329498193567,-5.048219886737383
0.4204843629854573,-5.074064131338341
0.4104952185525981,-5.09979829826417
0.40036478340489134,-5.125420146418888
0.3900923244264492,-5.150927434706517
0.37967710850138575,-5.176317922031069
0.3691184025138128,-5.2015893672965685
0.35841547334784396,-5.226739529407028
0.3475675878875909,-5.25176616726647
0.3365740130171679,-5.276667039778911
0.32543401562068697,-5.301439905848369
